severity	updateDate	comments	line	author	rule	project	effort	message	creationDate	type	tags	component	flows	organization	textRange	debt	key	hash	status
MINOR	2020-07-03T17:57:05+0200		600.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""clas""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/BshClassManager.java		default-organization	{startLine=600.0, endLine=600.0, startOffset=8.0, endOffset=12.0}	5min	AXMVa5SMkLspzIj1dBAN	3b76485fed2ce6288285e0a1c433b937	OPEN
MINOR	2020-07-03T17:57:05+0200		601.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""types""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/BshClassManager.java		default-organization	{startLine=601.0, endLine=601.0, startOffset=11.0, endOffset=16.0}	5min	AXMVa5SMkLspzIj1dBAO	b1bd5bf71f40b8c32e9732793d4e441b	OPEN
MINOR	2020-07-03T17:57:05+0200		602.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""methodName""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/BshClassManager.java		default-organization	{startLine=602.0, endLine=602.0, startOffset=9.0, endOffset=19.0}	5min	AXMVa5SMkLspzIj1dBAP	1e5d18395d934b5d254686548a645ba9	OPEN
MINOR	2020-07-03T17:57:05+0200		603.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""hashCode""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/BshClassManager.java		default-organization	{startLine=603.0, endLine=603.0, startOffset=6.0, endOffset=14.0}	5min	AXMVa5SMkLspzIj1dBAQ	2257b8af42139e78b9eb6f31816249e1	OPEN
MINOR	2020-07-03T17:57:05+0200		279.0		java:S1444	Prova_Mining_Second_Part	20min	"Make this ""public static CLASSSTATIC"" field final"	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorImpl.java		default-organization	{startLine=279.0, endLine=279.0, startOffset=32.0, endOffset=43.0}	20min	AXMVa5SGkLspzIj1dBAH	50f18ba1cbd64877cf1c49ed20caec20	OPEN
MINOR	2020-07-03T17:57:05+0200		281.0		java:S1444	Prova_Mining_Second_Part	20min	"Make this ""public static CLASSINSTANCE"" field final"	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorImpl.java		default-organization	{startLine=281.0, endLine=281.0, startOffset=32.0, endOffset=45.0}	20min	AXMVa5SGkLspzIj1dBAI	17a5bd20bbb991f6d2d5271fae94b81d	OPEN
MINOR	2020-07-03T17:57:05+0200		283.0		java:S1444	Prova_Mining_Second_Part	20min	"Make this ""public static CLASSCLASSES"" field final"	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorImpl.java		default-organization	{startLine=283.0, endLine=283.0, startOffset=32.0, endOffset=44.0}	20min	AXMVa5SGkLspzIj1dBAJ	1ea181b5cd5d7a65ff3442f88e2652da	OPEN
MINOR	2020-07-03T17:57:05+0200		286.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""context""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorImpl.java		default-organization	{startLine=286.0, endLine=286.0, startOffset=6.0, endOffset=13.0}	5min	AXMVa5SGkLspzIj1dBAK	079d48cb38d45cb4a6c216e4f7ee3612	OPEN
MINOR	2020-07-03T17:57:05+0200		85.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""BSHSTATIC""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=85.0, endLine=85.0, startOffset=21.0, endOffset=30.0}	5min	AXMVa5SrkLspzIj1dBAp	5bc8230db663c4893792fa80e2a18c87	OPEN
MINOR	2020-07-03T17:57:05+0200		89.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""BSHTHIS""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=89.0, endLine=89.0, startOffset=21.0, endOffset=28.0}	5min	AXMVa5SrkLspzIj1dBAq	fedf51755ea41b314560ac285c2a59d0	OPEN
MINOR	2020-07-03T17:57:05+0200		93.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""BSHSUPER""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=93.0, endLine=93.0, startOffset=21.0, endOffset=29.0}	5min	AXMVa5SrkLspzIj1dBAr	0cae68715c4659a4ce8150ba7842f0dd	OPEN
MINOR	2020-07-03T17:57:05+0200		96.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""BSHINIT""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=96.0, endLine=96.0, startOffset=21.0, endOffset=28.0}	5min	AXMVa5SrkLspzIj1dBAs	83970f6ada6127bd64c8598789a1433f	OPEN
MINOR	2020-07-03T17:57:05+0200		99.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""BSHCONSTRUCTORS""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=99.0, endLine=99.0, startOffset=21.0, endOffset=36.0}	5min	AXMVa5SrkLspzIj1dBAt	2a2f6603701c1e6783b6860363926f9c	OPEN
MINOR	2020-07-03T17:57:05+0200		103.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""DEFAULTCONSTRUCTOR""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=103.0, endLine=103.0, startOffset=18.0, endOffset=36.0}	5min	AXMVa5SrkLspzIj1dBAu	c67970d7bd215bf05e94d7c40c1320e9	OPEN
MINOR	2020-07-03T17:57:05+0200		105.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""OBJECT""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=105.0, endLine=105.0, startOffset=21.0, endOffset=27.0}	5min	AXMVa5SrkLspzIj1dBAv	2865e6b6317a53895487d51ca2ff6d9c	OPEN
MINOR	2020-07-03T17:57:05+0200		107.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""className""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=107.0, endLine=107.0, startOffset=8.0, endOffset=17.0}	5min	AXMVa5SrkLspzIj1dBAw	ca6be7a479c5f3e68f3687dba3a4a48f	OPEN
MINOR	2020-07-03T17:57:05+0200		109.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""fqClassName""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=109.0, endLine=109.0, startOffset=8.0, endOffset=19.0}	5min	AXMVa5SrkLspzIj1dBAx	7a86b4b4ea575fb2cc3e6b74c2e7f0fe	OPEN
MINOR	2020-07-03T17:57:05+0200		110.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""superClass""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=110.0, endLine=110.0, startOffset=7.0, endOffset=17.0}	5min	AXMVa5SrkLspzIj1dBAy	291926f0c48497ac6d3abce8c68753b5	OPEN
MINOR	2020-07-03T17:57:05+0200		111.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""superClassName""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=111.0, endLine=111.0, startOffset=8.0, endOffset=22.0}	5min	AXMVa5SrkLspzIj1dBAz	5e292e79c2662b5a418b03af23529225	OPEN
MINOR	2020-07-03T17:57:05+0200		112.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""interfaces""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=112.0, endLine=112.0, startOffset=10.0, endOffset=20.0}	5min	AXMVa5SrkLspzIj1dBA0	ff13870842e8ea1d34125a8b77c0c73f	OPEN
MINOR	2020-07-03T17:57:05+0200		113.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""vars""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=113.0, endLine=113.0, startOffset=13.0, endOffset=17.0}	5min	AXMVa5SrkLspzIj1dBA1	bd58e61fe7b4ac737782e5abfd330f6c	OPEN
MINOR	2020-07-03T17:57:05+0200		114.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""superConstructors""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=114.0, endLine=114.0, startOffset=16.0, endOffset=33.0}	5min	AXMVa5SrkLspzIj1dBA2	9c51e0cef5ddba930d7edee28f10ead5	OPEN
MINOR	2020-07-03T17:57:05+0200		115.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""constructors""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=115.0, endLine=115.0, startOffset=25.0, endOffset=37.0}	5min	AXMVa5SrkLspzIj1dBA3	5e3eb73be1880cb869a556c8519ad8ba	OPEN
MINOR	2020-07-03T17:57:05+0200		116.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""methods""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=116.0, endLine=116.0, startOffset=25.0, endOffset=32.0}	5min	AXMVa5SrkLspzIj1dBA4	d24960c345b2fd0d6edfa177402ec2da	OPEN
MINOR	2020-07-03T17:57:05+0200		117.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""classStaticNameSpace""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=117.0, endLine=117.0, startOffset=11.0, endOffset=31.0}	5min	AXMVa5SrkLspzIj1dBA5	f3e8ce5f9dd97244bd1ca04f5b51349c	OPEN
MINOR	2020-07-03T17:57:05+0200		118.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""classModifiers""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=118.0, endLine=118.0, startOffset=11.0, endOffset=25.0}	5min	AXMVa5SrkLspzIj1dBA6	547e1fc506eed001fd0085d7d35b72e5	OPEN
MINOR	2020-07-03T17:57:05+0200		119.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""isInterface""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=119.0, endLine=119.0, startOffset=9.0, endOffset=20.0}	5min	AXMVa5SrkLspzIj1dBA7	aaf5777d322f33cf85d3dedff4bf1ed9	OPEN
MINOR	2020-07-03T17:57:05+0200		1080.0		java:S1148	Prova_Mining_Second_Part	10min	Use a logger to log this exception.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=1080.0, endLine=1080.0, startOffset=6.0, endOffset=21.0}	10min	AXMVa5SrkLspzIj1dBAo	2dc1665d31b37f9aa7408939a0365027	OPEN
MINOR	2020-07-03T17:57:05+0200		1166.0		java:S1444	Prova_Mining_Second_Part	20min	"Make this ""public static DEFAULT"" field final"	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=1166.0, endLine=1166.0, startOffset=32.0, endOffset=39.0}	20min	AXMVa5SrkLspzIj1dBAn	7695a5abbe5a73db22c61f14791c7288	OPEN
MINOR	2020-07-03T17:57:05+0200		1169.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""args""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=1169.0, endLine=1169.0, startOffset=12.0, endOffset=16.0}	5min	AXMVa5SrkLspzIj1dBA8	ff177873ab593881e3617664e20db38d	OPEN
MINOR	2020-07-03T17:57:05+0200		1170.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""arg""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassGeneratorUtil.java		default-organization	{startLine=1170.0, endLine=1170.0, startOffset=6.0, endOffset=9.0}	5min	AXMVa5SrkLspzIj1dBA9	ab08944af2647cf4f4aec2c2d2521c19	OPEN
MINOR	2020-07-03T17:57:05+0200		97.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""BSH_PACKAGE""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassManagerImpl.java		default-organization	{startLine=97.0, endLine=97.0, startOffset=21.0, endOffset=32.0}	5min	AXMVa5TDkLspzIj1dBBW	03684fed49a30d6194868614221e638d	OPEN
CRITICAL	2020-07-03T17:57:05+0200		171.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassManagerImpl.java		default-organization	{startLine=171.0, endLine=171.0, startOffset=22.0, endOffset=31.0}	45min	AXMVa5TDkLspzIj1dBBX	c97a26252a7f4f9cd23b21380184d40b	OPEN
CRITICAL	2020-07-03T17:57:05+0200		187.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassManagerImpl.java		default-organization	{startLine=187.0, endLine=187.0, startOffset=44.0, endOffset=53.0}	45min	AXMVa5TDkLspzIj1dBBY	86ac8e0ed130a10dc6c8b592959e8130	OPEN
CRITICAL	2020-07-03T17:57:05+0200		217.0		java:S2658	Prova_Mining_Second_Part	45min	Remove this use of dynamic class loading.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/ClassManagerImpl.java		default-organization	{startLine=217.0, endLine=217.0, startOffset=15.0, endOffset=22.0}	45min	AXMVa5TDkLspzIj1dBBZ	3e450409e7c10c4d77068f0f6e129196	OPEN
MINOR	2020-07-03T17:57:05+0200		107.0		java:S1444	Prova_Mining_Second_Part	20min	"Make this ""public static DEBUG"" field final"	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=107.0, endLine=107.0, startOffset=26.0, endOffset=31.0}	20min	AXMVa5SjkLspzIj1dBAX	84cc7e90921ff7ef42a10eca8e21ba70	OPEN
MINOR	2020-07-03T17:57:05+0200		107.0		java:S1444	Prova_Mining_Second_Part	20min	"Make this ""public static TRACE"" field final"	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=107.0, endLine=107.0, startOffset=33.0, endOffset=38.0}	20min	AXMVa5SjkLspzIj1dBAY	84cc7e90921ff7ef42a10eca8e21ba70	OPEN
MINOR	2020-07-03T17:57:05+0200		107.0		java:S1444	Prova_Mining_Second_Part	20min	"Make this ""public static LOCALSCOPING"" field final"	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=107.0, endLine=107.0, startOffset=40.0, endOffset=52.0}	20min	AXMVa5SjkLspzIj1dBAZ	84cc7e90921ff7ef42a10eca8e21ba70	OPEN
MINOR	2020-07-03T17:57:05+0200		110.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""debug""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=110.0, endLine=110.0, startOffset=33.0, endOffset=38.0}	5min	AXMVa5SjkLspzIj1dBAc	382e8e7e25f97da63d9715be4beb4243	OPEN
MINOR	2020-07-03T17:57:05+0200		111.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""systemLineSeparator""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=111.0, endLine=111.0, startOffset=15.0, endOffset=34.0}	5min	AXMVa5SjkLspzIj1dBAd	b851fcca80e03d2c7f66bc5e6a0c271a	OPEN
MINOR	2020-07-03T17:57:05+0200		118.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""sharedObject""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=118.0, endLine=118.0, startOffset=13.0, endOffset=25.0}	5min	AXMVa5SjkLspzIj1dBAe	5925c3eefe960bb2476926a4169a706c	OPEN
MINOR	2020-07-03T17:57:05+0200		130.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""parser""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=130.0, endLine=130.0, startOffset=18.0, endOffset=24.0}	5min	AXMVa5SjkLspzIj1dBAf	e530851fe68d9c287f2a2ae11b459260	OPEN
MINOR	2020-07-03T17:57:05+0200		131.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""globalNameSpace""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=131.0, endLine=131.0, startOffset=14.0, endOffset=29.0}	5min	AXMVa5SjkLspzIj1dBAg	c0c05712c1e007cbfa85b99a352939b4	OPEN
MINOR	2020-07-03T17:57:05+0200		132.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""in""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=132.0, endLine=132.0, startOffset=21.0, endOffset=23.0}	5min	AXMVa5SjkLspzIj1dBAh	7b84330665b2aded0731c0c24af297c3	OPEN
MINOR	2020-07-03T17:57:05+0200		133.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""out""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=133.0, endLine=133.0, startOffset=26.0, endOffset=29.0}	5min	AXMVa5SjkLspzIj1dBAi	033df79bfe35daad09c767d354915c60	OPEN
MINOR	2020-07-03T17:57:05+0200		134.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""err""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=134.0, endLine=134.0, startOffset=26.0, endOffset=29.0}	5min	AXMVa5SjkLspzIj1dBAj	ec02ff8621e3f4ab36f8358af1f5f569	OPEN
MINOR	2020-07-03T17:57:05+0200		135.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""console""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=135.0, endLine=135.0, startOffset=21.0, endOffset=28.0}	5min	AXMVa5SjkLspzIj1dBAk	d27f5d7ae8b730c649a88770df834b02	OPEN
MINOR	2020-07-03T17:57:05+0200		138.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""parent""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=138.0, endLine=138.0, startOffset=13.0, endOffset=19.0}	5min	AXMVa5SjkLspzIj1dBAl	bc271f39549c89c7bd81d86f04851ccd	OPEN
MINOR	2020-07-03T17:57:05+0200		141.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""sourceFileInfo""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=141.0, endLine=141.0, startOffset=8.0, endOffset=22.0}	5min	AXMVa5SjkLspzIj1dBAm	ec726405b2b42b2c600822cdbdbb42a7	OPEN
MINOR	2020-07-03T17:57:05+0200		526.0		java:S1148	Prova_Mining_Second_Part	10min	Use a logger to log this exception.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=526.0, endLine=526.0, startOffset=19.0, endOffset=34.0}	10min	AXMVa5SjkLspzIj1dBAa	2dc1665d31b37f9aa7408939a0365027	OPEN
MINOR	2020-07-03T17:57:05+0200		694.0		java:S1148	Prova_Mining_Second_Part	10min	Use a logger to log this exception.	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Interpreter.java		default-organization	{startLine=694.0, endLine=694.0, startOffset=19.0, endOffset=34.0}	10min	AXMVa5SjkLspzIj1dBAb	2dc1665d31b37f9aa7408939a0365027	OPEN
MINOR	2020-07-03T17:57:05+0200		33.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""retainComments""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Parser.java		default-organization	{startLine=33.0, endLine=33.0, startOffset=65.0, endOffset=79.0}	5min	AXMVa5SckLspzIj1dBAR	e3e438819a8a1ce66277bc4abb498a6b	OPEN
MINOR	2020-07-03T17:57:05+0200		5817.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""jj_input_stream""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Parser.java		default-organization	{startLine=5817.0, endLine=5817.0, startOffset=17.0, endOffset=32.0}	5min	AXMVa5SckLspzIj1dBAS	215d12607ff86a6977939a12b5aa57ab	OPEN
MINOR	2020-07-03T17:57:05+0200		6134.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""gen""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Parser.java		default-organization	{startLine=6134.0, endLine=6134.0, startOffset=8.0, endOffset=11.0}	5min	AXMVa5SckLspzIj1dBAT	89ab0e3e5b201a8a8ff398930dc8ce97	OPEN
MINOR	2020-07-03T17:57:05+0200		6135.0		java:S2039	Prova_Mining_Second_Part	5min	"Explicitly declare the visibility for ""first""."	2020-07-03T17:57:05+0200	VULNERABILITY		Prova_Mining_Second_Part:src/RepositoryMining25/1242/bc6e29d214b570155ed293afb5aabc93899fc192/Parser.java		default-organization	{startLine=6135.0, endLine=6135.0, startOffset=10.0, endOffset=15.0}	5min	AXMVa5SckLspzIj1dBAU	9709993a112751acb277677b73ea0526	OPEN
